ID,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18
TPN 225,1.767133024,1.26083798,2.495544604,1.202042427,3.354612968,1.401294025,3.413408522,1.469888837,3.42974062,1.561348587,3.410142102,1.646275498,3.315415933,1.724669569,3.122697174,1.80306364,2.861383603,1.865125613,2.472679666,1.910855488,1.767133024,1.53195081,2.113373506,1.545016489,2.110107086,1.482954516,2.279960907,1.512352293,2.279960907,1.44049106,2.279960907,1.35229773,2.632734228,1.349031311,2.675197684,1.633209819
TPN 036,2.16563622,1.371896248,2.88751496,1.280436498,3.838043075,1.476421676,3.870707271,1.53195081,3.88703937,1.610344882,3.860908012,1.682206114,3.753116164,1.744268087,3.553864566,1.80959648,3.315415933,1.858592774,2.880982121,1.923921167,2.195033997,1.633209819,2.573938675,1.610344882,2.573938675,1.554815748,2.753591755,1.571147846,2.747058916,1.499286614,2.740526076,1.427425382,3.054102362,1.417626123,3.210890504,1.662607596
TPN 038,1.767133024,1.53195081,2.466146827,1.460089578,3.335014451,1.613611301,3.361145808,1.672406855,3.384010745,1.760600185,3.364412227,1.838994256,3.266419638,1.917388328,3.063901621,1.999048819,2.835252246,2.061110792,2.466146827,2.139504863,1.780198703,1.812862899,2.116639926,1.789997962,2.113373506,1.724669569,2.299559425,1.754067346,2.299559425,1.688738953,2.293026586,1.607078462,2.639267068,1.584213525,2.740526076,1.845527096
TPN 041,2.067643631,1.388228346,2.779723112,1.326166373,3.681254932,1.505819453,3.733517647,1.584213525,3.746583325,1.662607596,3.726984807,1.737735248,3.61592654,1.80306364,3.426474201,1.881457712,3.148828531,1.936986845,2.769923853,1.98924956,2.064377211,1.662607596,2.430216211,1.629943399,2.430216211,1.580947105,2.632734228,1.610344882,2.632734228,1.53848365,2.626201389,1.469888837,3.008372487,1.473155257,3.07043446,1.721403149
TPN 042,2.110107086,1.156312552,2.80258805,1.08445132,3.668189254,1.231440204,3.730251227,1.306567855,3.756382584,1.384961927,3.749849745,1.450290319,3.651857156,1.515618712,3.449339138,1.597279203,3.204357665,1.665874016,2.822186567,1.737735248,2.129705604,1.427425382,2.482478925,1.404560444,2.482478925,1.345764891,2.671931264,1.378429087,2.662132005,1.296768596,2.662132005,1.231440204,3.054102362,1.224907364,3.125963594,1.466622418
TPN 044,2.172169059,2.008848078,2.962642612,1.907589069,3.932769244,2.038245854,4.004630476,2.116639926,4.027495414,2.185234738,4.024228994,2.273428068,3.890305789,2.374687077,3.70411987,2.466146827,3.390543584,2.554340157,2.985507549,2.642533487,2.227698193,2.299559425,2.626201389,2.279960907,2.613135711,2.201566836,2.818920148,2.227698193,2.815653728,2.146037702,2.805854469,2.064377211,3.191291987,2.034979435,3.318682352,2.325690782
TPN 049,2.299559425,1.316367114,3.044303103,1.26083798,4.037294673,1.404560444,4.099356646,1.473155257,4.115688744,1.551549328,4.092823807,1.62667698,3.965433441,1.71487031,3.759649004,1.793264381,3.449339138,1.858592774,3.050835942,1.946786104,2.289760166,1.610344882,2.645799907,1.584213525,2.642533487,1.522151551,2.913646317,1.564615007,2.903847058,1.479688096,2.903847058,1.411093284,3.299083835,1.401294025,3.380744326,1.662607596
TPN 086,2.296293006,1.009323668,3.027971005,0.960327374,3.860908012,1.162845391,3.900105048,1.215108105,3.916437146,1.286969337,3.896838628,1.365363409,3.775981102,1.420892543,3.61592654,1.489487355,3.387277165,1.548282909,3.001839648,1.603812042,2.289760166,1.277170079,2.639267068,1.26083798,2.645799907,1.205308847,2.854850764,1.231440204,2.845051505,1.166111811,2.841785085,1.097516998,3.181492728,1.100783418,3.259886799,1.335965632
TPN 087,1.881457712,1.518885132,2.609869291,1.460089578,3.547331727,1.665874016,3.579995924,1.721403149,3.602860861,1.786731542,3.589795182,1.855326355,3.452605558,1.927187587,3.269686058,1.98598314,3.018171746,2.054577952,2.609869291,2.116639926,1.901056229,1.80306364,2.25709597,1.776932283,2.263628809,1.708337471,2.449814729,1.747534506,2.446548309,1.678939694,2.449814729,1.616877721,2.779723112,1.603812042,2.900580639,1.852059935
TPN 090,1.545016489,1.270637239,2.35182214,1.192243168,3.263153219,1.342498471,3.325215192,1.411093284,3.351346549,1.496020194,3.33828087,1.571147846,3.220689763,1.669140435,3.034503844,1.744268087,2.750325335,1.819395738,2.342022881,1.89778981,1.577680685,1.564615007,1.98924956,1.53195081,1.98598314,1.479688096,2.195033997,1.499286614,2.181968318,1.420892543,2.178701899,1.345764891,2.541274479,1.335965632,2.671931264,1.607078462
TPN 093,1.829194997,1.17591107,2.544540898,1.107316257,3.482003334,1.326166373,3.534266049,1.391494766,3.557130986,1.456823159,3.527733209,1.53848365,3.406875683,1.613611301,3.223956183,1.685472533,2.926711996,1.763866605,2.515143121,1.835727837,1.80633006,1.492753775,2.198300417,1.463355998,2.195033997,1.401294025,2.453081148,1.44375748,2.453081148,1.349031311,2.446548309,1.273903659,2.776456693,1.270637239,2.841785085,1.53521723
TPN 136,1.734468828,1.391494766,2.469413247,1.306567855,3.419941361,1.473155257,3.449339138,1.518885132,3.465671236,1.590746364,3.459138397,1.662607596,3.361145808,1.731202408,3.171693469,1.80633006,2.88751496,1.881457712,2.44001547,1.943519685,1.724669569,1.659341176,2.119906345,1.639742658,2.113373506,1.574414266,2.322424363,1.603812042,2.319157943,1.528684391,2.309358684,1.456823159,2.655599166,1.44375748,2.747058916,1.678939694
TPN 137,2.152570542,1.149779713,2.867916442,1.0811849,3.815178137,1.247772302,3.873973691,1.329432793,3.88703937,1.398027605,3.873973691,1.476421676,3.766181843,1.558082167,3.563663825,1.62341056,3.279485317,1.685472533,2.864650023,1.737735248,2.191767577,1.427425382,2.564139416,1.414359703,2.557606577,1.35556415,2.753591755,1.381695507,2.747058916,1.313100695,2.747058916,1.234706623,3.041036683,1.215108105,3.165160629,1.469888837
TPN 138,1.848793515,1.639742658,2.613135711,1.554815748,3.61592654,1.669140435,3.674722093,1.737735248,3.70085345,1.812862899,3.687787772,1.887990551,3.579995924,1.976183881,3.393810004,2.07417647,3.083500138,2.155836961,2.636000648,2.214632515,1.865125613,1.901056229,2.309358684,1.904322649,2.306092265,1.832461417,2.518409541,1.871658453,2.511876702,1.773665864,2.508610282,1.705071051,2.838518666,1.688738953,2.943044094,1.930454006
TPN 172,1.727935989,1.819395738,2.502077443,1.71487031,3.436273459,1.852059935,3.472204075,1.907589069,3.501601852,1.972917461,3.495069013,2.057844372,3.384010745,2.139504863,3.194558406,2.234231033,2.926711996,2.315891524,2.466146827,2.420416952,1.750800926,2.119906345,2.162369801,2.083975729,2.152570542,2.018647336,2.384486336,2.044778694,2.371420657,1.956585363,2.361621398,1.871658453,2.694796202,1.842260676,2.848317925,2.110107086
TPN 173,1.665874016,1.53521723,2.449814729,1.466622418,3.43300704,1.672406855,3.482003334,1.747534506,3.511401111,1.816129319,3.508134691,1.89452339,3.370945067,1.976183881,3.16189421,2.041512274,2.877715701,2.110107086,2.423683372,2.172169059,1.678939694,1.835727837,2.067643631,1.825928578,2.057844372,1.741001667,2.276694488,1.773665864,2.273428068,1.698538212,2.266895229,1.62667698,2.61640213,1.607078462,2.737259657,1.878191292
TPN 174,1.98271672,1.316367114,2.747058916,1.228173784,3.762915423,1.401294025,3.815178137,1.479688096,3.838043075,1.541750069,3.821710977,1.616877721,3.694320611,1.705071051,3.475470495,1.780198703,3.188025567,1.861859194,2.753591755,1.933720426,2.005581658,1.62341056,2.443281889,1.587479944,2.443281889,1.518885132,2.652332746,1.541750069,2.649066327,1.456823159,2.645799907,1.375162668,2.988773969,1.368629828,3.099832237,1.633209819
TPN 176,1.561348587,1.283702918,2.309358684,1.205308847,3.171693469,1.378429087,3.237021861,1.460089578,3.259886799,1.525417971,3.25008754,1.597279203,3.142295692,1.649541917,2.952843353,1.71813673,2.694796202,1.773665864,2.299559425,1.835727837,1.597279203,1.545016489,1.943519685,1.525417971,1.943519685,1.460089578,2.181968318,1.492753775,2.185234738,1.417626123,2.188501158,1.342498471,2.511876702,1.342498471,2.606602871,1.577680685
TPN 211,1.695271792,1.286969337,2.374687077,1.218374525,3.259886799,1.349031311,3.308883094,1.411093284,3.325215192,1.469888837,3.302350254,1.548282909,3.214156924,1.62341056,2.998573228,1.698538212,2.733993237,1.757333765,2.384486336,1.825928578,1.71160389,1.554815748,2.044778694,1.518885132,2.038245854,1.466622418,2.227698193,1.492753775,2.224431774,1.427425382,2.221165354,1.349031311,2.544540898,1.339232052,2.642533487,1.564615007
TPN 217,1.567881426,1.286969337,2.26036239,1.211841686,3.090032978,1.35883057,3.135762853,1.420892543,3.15862779,1.489487355,3.148828531,1.564615007,3.054102362,1.639742658,2.864650023,1.721403149,2.629467809,1.773665864,2.26036239,1.825928578,1.594012783,1.528684391,1.943519685,1.515618712,1.943519685,1.463355998,2.142771283,1.486220935,2.139504863,1.424158962,2.136238443,1.349031311,2.462880407,1.342498471,2.498811023,1.574414266
TPN 222,1.940253265,1.473155257,2.62293497,1.430691802,3.390543584,1.610344882,3.442806299,1.688738953,3.459138397,1.747534506,3.442806299,1.819395738,3.367678647,1.874924872,3.188025567,1.936986845,2.949576933,1.98598314,2.577205095,2.034979435,1.923921167,1.695271792,2.250563131,1.708337471,2.25382955,1.659341176,2.417150532,1.701804632,2.413884113,1.62667698,2.426949791,1.561348587,2.769923853,1.558082167,2.80258805,1.780198703
TPN 096,2.266895229,1.731202408,3.001839648,1.613611301,3.926236405,1.799797221,3.998097637,1.884724131,4.027495414,1.98598314,4.011163316,2.057844372,3.903371468,2.139504863,3.70085345,2.217898934,3.426474201,2.296293006,2.992040389,2.355088559,2.230964613,1.98598314,2.675197684,1.98924956,2.675197684,1.920654747,2.907113478,1.976183881,2.894047799,1.884724131,2.89078138,1.80633006,3.116164335,1.780198703,3.286018156,2.051311533
TPN 097,2.083975729,1.577680685,2.818920148,1.476421676,3.726984807,1.662607596,3.785780361,1.741001667,3.798846039,1.832461417,3.775981102,1.904322649,3.677988513,1.98271672,3.468937656,2.057844372,3.204357665,2.136238443,2.79932163,2.188501158,2.119906345,1.845527096,2.495544604,1.842260676,2.492278184,1.770399444,2.701329041,1.812862899,2.694796202,1.721403149,2.694796202,1.649541917,2.97897471,1.633209819,3.086766558,1.89778981
TPN 099,2.250563131,1.564615007,2.943044094,1.489487355,3.877240111,1.695271792,3.926236405,1.763866605,3.955634182,1.865125613,3.932769244,1.943519685,3.808645298,2.005581658,3.628992218,2.090508568,3.34481371,2.152570542,2.943044094,2.198300417,2.247296711,1.829194997,2.62293497,1.845527096,2.62293497,1.776932283,2.809120889,1.819395738,2.79932163,1.734468828,2.80258805,1.659341176,3.083500138,1.639742658,3.191291987,1.920654747
TPN 102,1.643009078,0.911331079,2.342022881,0.81007207,3.295817415,0.99625799,3.321948772,1.068119222,3.33828087,1.126914775,3.315415933,1.215108105,3.237021861,1.280436498,3.050835942,1.368629828,2.789522371,1.453556739,2.34855572,1.525417971,1.669140435,1.179177489,2.008848078,1.17591107,1.999048819,1.097516998,2.175435479,1.133447614,2.175435479,1.055053543,2.162369801,0.986458731,2.489011764,0.957060954,2.662132005,1.228173784
TPN 107,1.852059935,1.865125613,2.554340157,1.767133024,3.475470495,1.917388328,3.530999629,1.999048819,3.563663825,2.07744289,3.537532468,2.159103381,3.442806299,2.227698193,3.237021861,2.319157943,2.969175451,2.391019175,2.534741639,2.446548309,1.868392033,2.113373506,2.276694488,2.103574247,2.266895229,2.038245854,2.475946086,2.08070931,2.469413247,1.999048819,2.456347568,1.920654747,2.789522371,1.904322649,2.880982121,2.191767577
TPN 108,1.672406855,1.162845391,2.384486336,1.068119222,3.351346549,1.244505882,3.406875683,1.322899953,3.452605558,1.404560444,3.423207781,1.505819453,3.33828087,1.574414266,3.142295692,1.662607596,2.831985826,1.744268087,2.404084854,1.812862899,1.656074757,1.450290319,2.038245854,1.437224641,2.041512274,1.368629828,2.319157943,1.407826864,2.309358684,1.319633534,2.289760166,1.241239463,2.613135711,1.218374525,2.714394719,1.518885132
TPN 147,1.979450301,1.322899953,2.600070032,1.237973043,3.52446679,1.456823159,3.573463084,1.545016489,3.589795182,1.62667698,3.553864566,1.705071051,3.465671236,1.757333765,3.289284576,1.829194997,3.041036683,1.878191292,2.603336452,1.923921167,1.976183881,1.607078462,2.289760166,1.590746364,2.289760166,1.525417971,2.538008059,1.564615007,2.538008059,1.492753775,2.538008059,1.407826864,2.756858175,1.407826864,2.877715701,1.662607596
TPN 148,2.191767577,1.525417971,2.841785085,1.453556739,3.769448263,1.678939694,3.815178137,1.757333765,3.828243816,1.835727837,3.79557962,1.914121908,3.691054191,1.98598314,3.52446679,2.048045113,3.223956183,2.110107086,2.789522371,2.132972024,2.175435479,1.780198703,2.5282088,1.793264381,2.538008059,1.724669569,2.773190273,1.789997962,2.779723112,1.688738953,2.782989532,1.607078462,3.07043446,1.616877721,3.155361371,1.891256971
TPN 183,2.211366095,0.751276517,2.939777674,0.669616026,3.949101343,0.878666883,3.988298378,0.960327374,4.014429735,1.048520704,3.985031959,1.120381936,3.890305789,1.188976748,3.69758703,1.270637239,3.397076424,1.35556415,2.946310514,1.401294025,2.240763872,1.019122927,2.652332746,1.032188606,2.658865586,0.960327374,2.854850764,1.002790829,2.854850764,0.911331079,2.851584344,0.826404168,3.152094951,0.81660491,3.240288281,1.110582677
TPN 188,2.093774988,1.032188606,2.750325335,0.966860213,3.713919129,1.17591107,3.749849745,1.241239463,3.782513941,1.332699212,3.762915423,1.404560444,3.661656414,1.473155257,3.475470495,1.551549328,3.178226308,1.62667698,2.740526076,1.665874016,2.110107086,1.322899953,2.456347568,1.319633534,2.456347568,1.254305141,2.642533487,1.290235757,2.639267068,1.205308847,2.632734228,1.120381936,2.926711996,1.113849097,3.024704585,1.381695507
TPN 227,1.816129319,1.460089578,2.449814729,1.407826864,3.289284576,1.613611301,3.321948772,1.695271792,3.331748031,1.776932283,3.308883094,1.835727837,3.220689763,1.89452339,3.063901621,1.956585363,2.838518666,1.979450301,2.443281889,2.005581658,1.829194997,1.688738953,2.139504863,1.701804632,2.142771283,1.646275498,2.322424363,1.682206114,2.315891524,1.613611301,2.315891524,1.545016489,2.626201389,1.551549328,2.671931264,1.786731542
TPN 229,2.083975729,1.509085873,2.835252246,1.430691802,3.677988513,1.587479944,3.717185548,1.665874016,3.733517647,1.727935989,3.713919129,1.80306364,3.642057897,1.865125613,3.442806299,1.953318944,3.204357665,2.021913756,2.822186567,2.08070931,2.116639926,1.760600185,2.423683372,1.747534506,2.423683372,1.685472533,2.606602871,1.71487031,2.596803612,1.646275498,2.600070032,1.567881426,2.992040389,1.561348587,3.031237424,1.80306364
TPN 230,2.136238443,1.349031311,2.858117183,1.273903659,3.687787772,1.463355998,3.723718388,1.528684391,3.740050486,1.594012783,3.717185548,1.672406855,3.625725798,1.741001667,3.436273459,1.825928578,3.220689763,1.891256971,2.815653728,1.927187587,2.155836961,1.597279203,2.459613988,1.594012783,2.459613988,1.541750069,2.675197684,1.587479944,2.671931264,1.509085873,2.668664844,1.411093284,3.001839648,1.414359703,2.965909032,1.652808337
TPN 231,2.201566836,1.35229773,2.851584344,1.270637239,3.651857156,1.430691802,3.69758703,1.499286614,3.707386289,1.561348587,3.687787772,1.643009078,3.586528763,1.71487031,3.449339138,1.783465122,3.204357665,1.848793515,2.848317925,1.884724131,2.224431774,1.590746364,2.538008059,1.580947105,2.53147522,1.53521723,2.727460398,1.564615007,2.724193978,1.492753775,2.714394719,1.407826864,3.037770264,1.388228346,3.037770264,1.62667698
TPN 236,2.397552014,0.947261695,3.07370088,0.911331079,3.88377295,1.139980454,3.922969986,1.215108105,3.922969986,1.286969337,3.900105048,1.35883057,3.815178137,1.424158962,3.648590736,1.482954516,3.387277165,1.518885132,3.044303103,1.545016489,2.407351273,1.198776007,2.737259657,1.211841686,2.737259657,1.153046132,2.929978415,1.195509588,2.929978415,1.136714034,2.926711996,1.055053543,3.279485317,1.058319963,3.289284576,1.306567855
TPN 240,1.910855488,1.603812042,2.583737934,1.505819453,3.514667531,1.678939694,3.566930245,1.750800926,3.583262343,1.816129319,3.557130986,1.891256971,3.459138397,1.969651042,3.259886799,2.051311533,3.011638906,2.113373506,2.62293497,2.172169059,1.943519685,1.842260676,2.302825845,1.848793515,2.296293006,1.786731542,2.495544604,1.829194997,2.495544604,1.747534506,2.492278184,1.665874016,2.835252246,1.656074757,2.822186567,1.89778981
TPN 051,2.417150532,1.378429087,3.106365076,1.303301436,4.030761834,1.518885132,4.076491709,1.590746364,4.089557387,1.662607596,4.083024548,1.744268087,3.985031959,1.812862899,3.821710977,1.884724131,3.544065307,1.953318944,3.090032978,2.021913756,2.397552014,1.665874016,2.756858175,1.649541917,2.760124594,1.584213525,2.962642612,1.62667698,2.965909032,1.53848365,2.962642612,1.456823159,3.233755442,1.453556739,3.354612968,1.727935989
TPN 053,2.090508568,1.610344882,2.861383603,1.541750069,3.860908012,1.705071051,3.900105048,1.757333765,3.929502825,1.848793515,3.913170727,1.940253265,3.782513941,2.025180176,3.576729504,2.093774988,3.272952478,2.175435479,2.861383603,2.247296711,2.123172765,1.901056229,2.534741639,1.887990551,2.52494238,1.819395738,2.747058916,1.852059935,2.727460398,1.767133024,2.7111283,1.698538212,3.07370088,1.698538212,3.152094951,1.936986845
TPN 059,1.692005373,2.005581658,2.466146827,1.914121908,3.335014451,2.041512274,3.406875683,2.116639926,3.423207781,2.181968318,3.397076424,2.26036239,3.289284576,2.3452893,3.106365076,2.420416952,2.825452987,2.489011764,2.456347568,2.564139416,1.695271792,2.240763872,2.119906345,2.227698193,2.116639926,2.16563622,2.322424363,2.201566836,2.322424363,2.132972024,2.325690782,2.064377211,2.652332746,2.038245854,2.763391014,2.289760166
TPN 060,2.211366095,1.179177489,2.929978415,1.133447614,3.939302084,1.296768596,3.97196628,1.35229773,4.001364057,1.437224641,3.978499119,1.515618712,3.851108753,1.594012783,3.645324316,1.678939694,3.328481611,1.754067346,2.920179157,1.816129319,2.221165354,1.489487355,2.613135711,1.466622418,2.606602871,1.414359703,2.851584344,1.450290319,2.841785085,1.365363409,2.835252246,1.277170079,3.148828531,1.26737082,3.243554701,1.53195081
TPN 100,1.940253265,1.404560444,2.649066327,1.316367114,3.589795182,1.492753775,3.635525057,1.571147846,3.664922834,1.652808337,3.645324316,1.741001667,3.530999629,1.825928578,3.367678647,1.917388328,3.086766558,1.992515979,2.662132005,2.054577952,1.959851783,1.688738953,2.3452893,1.692005373,2.338756461,1.613611301,2.560872996,1.652808337,2.544540898,1.574414266,2.541274479,1.486220935,2.848317925,1.473155257,2.939777674,1.757333765
TPN 101,2.456347568,1.051787124,3.080233719,0.986458731,3.945834923,1.123648356,3.991564798,1.185710329,4.014429735,1.241239463,3.991564798,1.319633534,3.88703937,1.398027605,3.691054191,1.469888837,3.468937656,1.53521723,3.063901621,1.607078462,2.485745345,1.329432793,2.80258805,1.296768596,2.79932163,1.234706623,3.001839648,1.26083798,2.988773969,1.188976748,2.98224113,1.126914775,3.282751736,1.110582677,3.370945067,1.345764891
TPN 103,1.861859194,1.724669569,2.606602871,1.62341056,3.511401111,1.767133024,3.573463084,1.842260676,3.606127281,1.910855488,3.599594441,1.999048819,3.488536174,2.087242149,3.295817415,2.172169059,3.011638906,2.25382955,2.636000648,2.322424363,1.884724131,1.992515979,2.266895229,1.972917461,2.26036239,1.907589069,2.479212505,1.946786104,2.472679666,1.861859194,2.462880407,1.789997962,2.789522371,1.760600185,2.89078138,2.021913756
TPN 106,2.201566836,1.80306364,2.900580639,1.71487031,3.782513941,1.868392033,3.828243816,1.936986845,3.851108753,2.008848078,3.838043075,2.07744289,3.733517647,2.159103381,3.560397406,2.230964613,3.308883094,2.299559425,2.907113478,2.364887818,2.250563131,2.051311533,2.645799907,2.041512274,2.636000648,1.979450301,2.864650023,2.028446595,2.854850764,1.940253265,2.848317925,1.874924872,3.125963594,1.848793515,3.233755442,2.097041408
TPN 146,2.335490041,1.767133024,3.054102362,1.71160389,3.985031959,1.89778981,4.024228994,1.963118203,4.043827512,2.021913756,4.024228994,2.097041408,3.906637887,2.16563622,3.736784066,2.221165354,3.43300704,2.273428068,3.011638906,2.325690782,2.342022881,2.005581658,2.691529782,2.012114497,2.684996943,1.936986845,2.926711996,1.98598314,2.926711996,1.917388328,2.926711996,1.845527096,3.223956183,1.835727837,3.357879388,2.08070931
TPN 182,1.62667698,1.773665864,2.279960907,1.682206114,3.214156924,1.829194997,3.25335396,1.878191292,3.282751736,1.940253265,3.269686058,2.002315238,3.165160629,2.070910051,2.97570829,2.142771283,2.792788791,2.198300417,2.312625104,2.273428068,1.665874016,2.005581658,1.98271672,1.972917461,1.972917461,1.920654747,2.181968318,1.959851783,2.175435479,1.884724131,2.16890264,1.819395738,2.489011764,1.796530801,2.583737934,2.008848078
TPN 187,1.812862899,1.558082167,2.498811023,1.460089578,3.472204075,1.629943399,3.511401111,1.688738953,3.534266049,1.763866605,3.540798888,1.838994256,3.413408522,1.917388328,3.201091245,1.995782399,2.910379898,2.057844372,2.508610282,2.123172765,1.852059935,1.832461417,2.201566836,1.80633006,2.191767577,1.737735248,2.413884113,1.770399444,2.407351273,1.688738953,2.404084854,1.607078462,2.688263362,1.594012783,2.812387309,1.845527096
TPN 191,1.98598314,1.80633006,2.61966855,1.747534506,3.475470495,1.923921167,3.511401111,1.98271672,3.540798888,2.057844372,3.527733209,2.126439184,3.410142102,2.198300417,3.237021861,2.263628809,2.972441871,2.319157943,2.573938675,2.364887818,1.966384622,2.067643631,2.302825845,2.051311533,2.299559425,1.992515979,2.492278184,2.028446595,2.485745345,1.956585363,2.489011764,1.878191292,2.747058916,1.874924872,2.828719407,2.100307827
TPN 226,2.397552014,1.62341056,3.001839648,1.525417971,3.844575914,1.610344882,3.893572209,1.675673274,3.906637887,1.734468828,3.890305789,1.799797221,3.802112459,1.884724131,3.606127281,1.963118203,3.393810004,2.025180176,3.050835942,2.100307827,2.466146827,1.842260676,2.740526076,1.832461417,2.733993237,1.776932283,2.923445576,1.793264381,2.916912737,1.731202408,2.907113478,1.659341176,3.227222603,1.62667698,3.269686058,1.838994256
TPN 232,2.038245854,1.466622418,2.681730523,1.417626123,3.455871977,1.594012783,3.508134691,1.656074757,3.51793395,1.71813673,3.501601852,1.776932283,3.406875683,1.835727837,3.220689763,1.89452339,3.001839648,1.930454006,2.665398425,1.98598314,2.038245854,1.698538212,2.34855572,1.695271792,2.34855572,1.639742658,2.560872996,1.682206114,2.554340157,1.616877721,2.544540898,1.551549328,2.815653728,1.53848365,2.884248541,1.750800926
TPN 234,2.289760166,1.496020194,2.933244835,1.375162668,3.844575914,1.492753775,3.873973691,1.545016489,3.896838628,1.603812042,3.890305789,1.672406855,3.78904678,1.750800926,3.589795182,1.838994256,3.384010745,1.907589069,3.011638906,1.98924956,2.296293006,1.721403149,2.655599166,1.701804632,2.645799907,1.646275498,2.831985826,1.656074757,2.825452987,1.600545623,2.818920148,1.528684391,3.132496433,1.492753775,3.188025567,1.71487031
TPN 235,2.358354979,1.705071051,3.047569522,1.616877721,3.909904307,1.744268087,3.952367762,1.796530801,3.978499119,1.861859194,3.949101343,1.930454006,3.847842334,2.008848078,3.661656414,2.097041408,3.43300704,2.155836961,3.060635201,2.237497452,2.417150532,1.956585363,2.779723112,1.930454006,2.766657434,1.874924872,2.946310514,1.89778981,2.939777674,1.829194997,2.946310514,1.750800926,3.263153219,1.744268087,3.292550995,1.950052524
TPN 237,1.669140435,1.424158962,2.3452893,1.342498471,3.145562112,1.479688096,3.194558406,1.53521723,3.201091245,1.590746364,3.184759147,1.656074757,3.090032978,1.721403149,2.89078138,1.793264381,2.655599166,1.858592774,2.335490041,1.917388328,1.682206114,1.656074757,2.005581658,1.639742658,1.999048819,1.584213525,2.191767577,1.616877721,2.191767577,1.545016489,2.198300417,1.476421676,2.489011764,1.460089578,2.502077443,1.665874016
TPN 238,1.754067346,1.584213525,2.400818434,1.518885132,3.24682112,1.662607596,3.295817415,1.721403149,3.308883094,1.786731542,3.286018156,1.861859194,3.174959888,1.930454006,2.985507549,1.995782399,2.769923853,2.057844372,2.400818434,2.113373506,1.731202408,1.819395738,2.090508568,1.812862899,2.083975729,1.760600185,2.279960907,1.796530801,2.270161649,1.71813673,2.266895229,1.649541917,2.577205095,1.636476239,2.61640213,1.855326355
TPN 239,2.394285595,1.368629828,3.090032978,1.280436498,3.955634182,1.411093284,3.991564798,1.469888837,4.017696155,1.53521723,4.004630476,1.607078462,3.893572209,1.692005373,3.668189254,1.773665864,3.439539879,1.842260676,3.096565817,1.910855488,2.426949791,1.620144141,2.779723112,1.607078462,2.769923853,1.545016489,2.972441871,1.571147846,2.972441871,1.496020194,2.965909032,1.427425382,3.279485317,1.401294025,3.295817415,1.633209819
SJU 014,1.71160389,1.482954516,2.456347568,1.643009078,3.410142102,2.244030291,3.43300704,2.3452893,3.406875683,2.443281889,3.328481611,2.511876702,3.237021861,2.534741639,3.041036683,2.554340157,2.70786188,2.52494238,2.230964613,2.423683372,1.610344882,1.773665864,2.015380917,1.910855488,2.041512274,1.835727837,2.191767577,1.927187587,2.214632515,1.845527096,2.240763872,1.760600185,2.554340157,1.855326355,2.62293497,2.204833256
SJU 022,1.695271792,1.185710329,2.443281889,1.362096989,3.269686058,1.878191292,3.295817415,1.992515979,3.305616674,2.07417647,3.259886799,2.126439184,3.148828531,2.172169059,2.920179157,2.208099675,2.590270773,2.188501158,2.16563622,2.08070931,1.610344882,1.456823159,1.98598314,1.600545623,2.018647336,1.53521723,2.155836961,1.629943399,2.172169059,1.541750069,2.201566836,1.463355998,2.53147522,1.561348587,2.538008059,1.878191292
SJU 060,2.044778694,1.2641044,2.831985826,1.342498471,3.919703566,1.767133024,3.942568503,1.842260676,3.949101343,1.930454006,3.926236405,2.034979435,3.828243816,2.093774988,3.583262343,2.159103381,3.243554701,2.191767577,2.750325335,2.159103381,1.956585363,1.571147846,2.459613988,1.672406855,2.475946086,1.587479944,2.626201389,1.652808337,2.636000648,1.580947105,2.645799907,1.492753775,3.014905326,1.53848365,3.109631496,1.881457712
SJU 062,1.773665864,1.195509588,2.521675961,1.456823159,3.393810004,2.093774988,3.406875683,2.204833256,3.393810004,2.325690782,3.331748031,2.397552014,3.188025567,2.430216211,2.98224113,2.426949791,2.649066327,2.368154238,2.16563622,2.234231033,1.597279203,1.463355998,2.012114497,1.682206114,2.054577952,1.597279203,2.224431774,1.71487031,2.250563131,1.62341056,2.293026586,1.53848365,2.665398425,1.721403149,2.609869291,2.034979435
SJU 104,1.972917461,1.290235757,2.838518666,1.273903659,3.759649004,1.577680685,3.798846039,1.665874016,3.811911718,1.737735248,3.7923132,1.812862899,3.668189254,1.887990551,3.511401111,1.966384622,3.214156924,2.005581658,2.766657434,2.028446595,2.005581658,1.584213525,2.449814729,1.620144141,2.459613988,1.541750069,2.655599166,1.597279203,2.655599166,1.505819453,2.662132005,1.424158962,2.98224113,1.4470239,3.07370088,1.741001667
SJU 111,1.930454006,1.237973043,2.681730523,1.384961927,3.651857156,1.910855488,3.677988513,1.999048819,3.674722093,2.087242149,3.632258638,2.175435479,3.504868272,2.227698193,3.256620379,2.244030291,3.001839648,2.240763872,2.518409541,2.142771283,1.878191292,1.528684391,2.286493747,1.646275498,2.299559425,1.587479944,2.518409541,1.682206114,2.53147522,1.600545623,2.544540898,1.525417971,2.897314219,1.629943399,2.920179157,1.933720426
