ID,Biome,Latitude,Locality ,Ecoregion,Collection month,Season,Length.mm,CS,PW1,PW2,PW3,PW4,PW5,PW6,PW7,PW8,PW9,PW10,PW11,PW12,PW13,PW14,PW15,PW16,PW17,PW18,PW19,PW20,PW21,PW22,PW23,PW24,PW25,PW26,PW27,PW28,PW29,PW30,PW31,PW32
RMO 045,Amazon,-9.223,RMO,Madeira_SB,16-Jul,Dry,3.1466,2.93834231,-0.000939915,-0.001497288,0.000781148,0.001890703,-0.00267078,0.000838346,0.00085399,0.001940355,-0.00232798,0.002248925,-0.000344014,0.003433179,0.000836356,-0.007339458,0.001361092,0.000803811,0.015935202,0.000123243,0.002957185,0.002086349,-0.008814572,0.005456665,-0.016279049,0.000376697,0.006692489,-0.005264308,-0.005043065,0.005718232,0.014797502,-0.001043517,0.015780691,0.001137529
TLC 001,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,2.7127,2.651336313,-0.000631178,-0.001698739,0.003227445,-9.79E-05,-0.00186952,8.01E-05,0.003593006,6.15E-05,-0.006739214,-0.005383303,-0.010399647,0.005866207,0.011384405,-0.006574403,-0.006254331,0.00828405,-0.004560939,0.002454834,0.02597855,-0.00293136,0.005749362,0.007636255,-0.026803126,-0.003129144,0.006609526,0.004116615,0.0013233,0.000964872,-0.012997146,0.001408076,0.01270495,-0.016300348
TLC 002,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.4295,3.191381925,-0.000507668,0.002519399,-0.000537353,-0.002882677,-0.000571051,0.000243525,-0.001761599,0.001897208,-0.001757181,0.001650328,-0.004393854,0.002718234,-0.00350298,-0.002604547,-0.002192819,0.00073507,0.002916189,-0.000890665,0.004758633,-0.007384714,0.005702497,0.00140641,-0.011249164,-0.002655165,0.007531582,-0.003073896,-0.008498652,-0.00284818,0.01175184,0.000766406,0.001518528,-0.000444278
TLC 003,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.1484,2.970899288,0.001339714,-0.000753315,0.00109269,-0.000575042,-0.002886916,0.000234367,0.001859539,-0.001786057,0.003011274,0.002964185,0.002003455,0.000366099,0.002723287,-0.002416421,-0.001671372,-0.004981017,-0.010064252,0.00012201,0.010435478,-0.002836731,0.001077498,0.000155084,0.000356729,0.001886764,-0.007250265,-0.004393952,0.021564784,-0.006559309,-0.014095288,-0.008158237,0.005685546,-0.024413306
TLC 004,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.2974,3.0550811,-0.001572217,-0.002519526,-0.000287163,-0.001410473,0.000602653,-0.002436081,-0.00614477,-0.000697871,-0.006120084,0.007395905,-0.0034909,0.002287138,0.006025523,-0.000250435,-0.018733624,0.003914265,-0.006058411,-0.000949361,-0.019475418,-0.003690705,-0.004363531,-0.001611408,-0.010619831,-0.002646779,-0.007392326,0.010724819,0.001468288,0.006557526,-9.57E-05,0.010606858,-0.020962019,0.004830229
TLC 006,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.0158,2.774180131,0.001652313,-0.001713257,0.000261288,-0.00386511,-0.000286503,0.00171559,0.002152089,-0.000121536,-0.001844858,-0.000180251,0.000465539,0.004258527,0.000634503,0.002020295,-0.001502478,0.005186287,-0.006335093,0.002371743,0.004029566,-0.003042711,0.004153607,0.001899336,0.008150328,0.002121107,-0.000331591,-0.001964653,-0.001407107,0.000581418,-0.006534156,0.002275251,-0.009352446,-0.003494394
TLC 007,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.1718,2.955460986,0.0006016,-0.002674075,0.000637538,0.000277276,0.000738369,0.002425795,0.000762104,0.001811924,0.001746972,-0.00047885,-0.007780854,0.002715498,0.008730473,0.000229453,-0.001910824,-0.001243636,0.00303524,0.000676833,0.003159232,-0.001963612,-0.004701032,-0.000425538,-0.002485117,0.003366358,-0.005095033,0.001077779,0.002282697,0.002266272,0.000163689,0.001365385,-0.015510884,-0.012860019
TLC 008,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.0308,2.808720155,0.000326722,0.001726737,-0.002240692,0.002131941,0.000470258,-0.000687947,-5.04E-05,0.000340876,0.000424219,-0.000602892,-0.001864036,-0.001538678,0.006566598,-0.00046641,0.003401506,0.000204565,0.011391669,-0.000155754,-0.003146745,-0.003952195,0.002886087,-0.00078539,-0.010141207,5.37E-05,0.00963355,0.001183484,0.001858539,0.002293025,0.007364638,0.003860087,-0.006598108,0.017868496
TLC 010,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.0458,2.864733486,-0.001367539,-0.007934949,-0.000273003,0.002822396,-0.000676914,-0.001786479,0.000473029,-0.00180553,0.008133963,-0.000186121,-0.005842827,0.002148979,0.011924949,-0.002858639,-0.000729595,-0.001419368,0.008354869,-0.002380391,-0.002450425,-0.003895111,-0.002388572,-0.003835645,-0.006157582,-0.002586138,0.010138294,0.005019157,0.002663877,0.006035232,0.020004366,0.003725566,0.011317804,0.000270617
TLC 012,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.2797,2.989942897,2.90E-05,-0.001439206,-0.00131346,-0.001227794,0.001330614,0.000516702,0.002089893,3.02E-05,0.003577189,-0.000975838,-0.001960299,0.002564223,-0.004995684,-0.002151456,0.009025946,0.00204282,0.003715881,0.002211569,0.005886213,-0.003386318,0.017831534,0.003656915,-0.002842741,-0.003023237,0.016988163,-0.000901082,-0.003934498,0.003060231,0.009852971,0.004950019,0.001572225,-0.012400971
TLC 013,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,2.6502,2.458892658,0.000793427,0.000186632,-0.00436915,-0.001943118,0.001392633,0.001061319,0.006925364,-0.002401317,0.004342016,-0.004016032,0.003416065,0.001198844,-0.007909745,-0.002844034,0.002081609,0.004866458,0.012106342,0.004500212,-0.016869805,-0.002564681,-0.000303745,0.002631108,0.000591147,-9.67E-06,-0.016734137,0.010665153,-0.01208518,-0.000468342,-0.010621018,-0.001229404,-0.000517182,-0.000580061
TLC 014,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,2.809,2.659953506,0.001661266,0.001424273,-0.00066354,0.001124333,0.003309517,0.00180624,-0.001493531,-0.004167448,0.00494419,0.001062536,0.004452224,-0.002549725,-0.007752027,-0.001492676,-8.61E-05,-0.002350942,0.002774882,-0.003600399,-0.004541297,-0.001641495,0.016950096,-0.002213877,0.014536494,-0.006423619,0.017356302,0.006920495,-0.003361953,-0.002149737,-0.032659955,-0.002348475,-0.007491097,-0.001431821
TLC 017,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,2.8788,2.701861946,0.002305923,0.001296867,-0.00032825,0.003091172,-0.001082406,-0.000808844,-0.00200132,0.0002227,0.0030731,-0.000619453,0.001631526,-0.001970458,-0.006299941,-0.003688147,0.004425329,0.00136346,-0.00183364,-0.000984959,-0.00012643,0.002021419,-0.001045143,0.006124842,-0.005138791,-0.00366015,0.005311792,0.004750078,-0.006857447,0.003426097,0.020752787,-0.000740723,-0.006946226,-0.000780479
TLC 018,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.1109,2.908590867,-0.00178331,-0.004318997,0.000720227,0.00413166,-2.04E-05,-0.002440233,-0.002036453,-0.000428298,-0.006402365,0.00472221,-0.004219102,0.004973627,0.001571518,-0.001692786,-0.00828263,0.002262863,0.00505869,4.70E-05,0.013944946,-0.002659623,0.012177434,0.006913745,-0.000313431,-0.003477685,0.019113657,-0.002698766,-0.000382972,0.00410054,0.002764504,0.001509963,0.001333451,-0.014649364
TLC 022,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.3062,3.002808355,-0.00069137,0.001368961,0.000621337,-0.000539548,-0.001717443,-0.000176155,7.41E-05,0.000430762,-0.0021947,-0.000305066,-0.002333454,-0.000144572,0.006772743,0.001349176,-0.004738867,0.002642043,-0.007547631,0.001590827,0.005001477,-0.00024012,-0.002317752,-0.000303855,0.006227344,0.00484072,0.005618344,-5.68E-05,0.005451371,3.83E-05,-0.013407547,0.008827064,-0.007969074,0.008682711
TLC 023,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.0711,2.872228349,0.000229714,0.002932911,-0.000157912,0.000464468,-0.000850321,-0.001334293,-0.001939459,9.25E-05,0.000619202,-0.000950595,-0.00498766,-0.00042378,0.002980625,-0.002746375,0.005314433,8.71E-05,0.005038082,-0.000954253,0.017046279,5.48E-05,0.002020296,0.001294999,-0.006983894,0.00159068,0.016564035,-0.002725672,-0.002191602,-0.001872068,0.013831225,0.000214287,-0.003375202,-0.005878022
TLC 024,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,2.9739,2.780501297,-0.002096401,0.001081982,-0.000299921,0.001519673,0.001456784,0.000707294,-0.000273721,0.004102256,-0.005761413,5.26E-05,0.00279144,-0.001699266,-0.000553704,0.001141304,0.002558218,0.005414917,-0.004948735,0.003683171,-0.002396038,0.002554641,0.000568255,0.001932945,0.005762763,0.001007302,-0.001998816,-0.004759248,-0.005313479,0.000880885,0.012478898,0.002771963,-0.025434914,-0.015151242
TLC 025,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.1437,2.869755411,0.000176345,0.001437781,-0.000633194,0.002750156,-0.001204637,0.000875963,0.00145425,0.00119406,-4.06E-05,-0.000515146,0.000371804,0.000212906,-0.003806217,-0.000256152,-0.000638558,0.002926392,-0.008374278,-0.004248182,0.001859734,-0.001201345,0.001817395,4.31E-05,0.001556262,-0.001839535,0.003924755,0.003909838,0.006049134,0.005514985,0.005215451,0.000534574,-0.003817401,0.011786667
TLC 026,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.251,3.046157496,-0.000347472,-0.001164169,0.001175034,0.000271491,0.000719338,-9.30E-05,0.001535225,0.001111379,-0.000666188,-0.002431449,-0.00530159,0.001227225,0.007363174,0.000194895,0.000286033,0.001347064,0.00405702,-0.001103639,0.002860915,0.000304386,0.001854867,0.000865724,-0.017129075,-0.007755318,0.006364752,0.003092072,-0.000359033,0.008123215,0.0100905,0.001486568,-0.00376061,-0.001956806
TLC 027,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.1005,2.952380046,-0.001591698,-0.000462695,0.00181165,-0.002362332,-0.000698155,-0.00183489,-0.000566551,-0.000269125,-0.00298324,-0.001365361,-0.009938206,0.001905909,0.011495434,-0.004292717,-0.002253169,0.00650036,0.013083797,0.003001298,0.015284983,-0.001647662,0.010175984,0.008049365,-0.029316505,-0.003164395,0.001556987,-0.005643244,-0.000187361,0.003218835,0.007721412,0.00715807,-0.007642309,-0.010903765
TLC 028,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.2312,3.026471977,0.000578776,0.001203193,0.001001135,0.002097238,-0.001998216,0.001056581,0.003035686,-0.001615546,0.003499118,-0.002133668,0.001366594,0.002681195,-0.006172706,-0.006717419,0.002126336,0.002915911,0.007200753,0.001181921,0.006828478,-0.005417024,0.000147732,-0.001205205,-0.010129562,-0.002230231,0.002761199,0.004643886,-0.00445605,0.000858679,0.014317208,0.003051276,0.009155335,-0.006888419
TLC 029,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.1343,2.89960229,-0.002293164,5.02E-05,-0.001313636,0.000941196,0.001252718,-0.002320489,-0.00265606,-0.001329434,-0.002268956,-0.001329031,0.002934716,-0.001935261,0.002853892,-8.70E-05,0.004507053,0.001593929,0.002046815,0.000307073,-0.008212857,-0.003765179,0.008722485,-0.001767244,0.015120437,0.003365953,0.011503377,-0.005305732,-0.002879425,-0.000637708,0.009779874,-0.001249439,-0.001689977,-0.020994462
TLC 033,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.1554,2.962941267,-0.001286551,0.002093845,0.002550117,-0.000436463,-0.000300348,0.001821732,-0.00328603,0.000418382,-0.00602395,0.003015256,0.000950964,0.003708531,0.007097384,-0.001196428,-0.002610994,0.001104222,-0.012749977,-0.00056776,0.001421464,-0.00035691,-0.002115952,0.004451216,0.002650205,0.001839529,-0.00896554,-0.00520652,0.00863397,-0.003040072,0.00859502,-0.005127986,0.002618162,-0.020669731
TLC 035,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.3035,3.088362663,0.00073402,0.000679502,-0.001549508,0.00248826,0.000262911,0.001015855,0.002591196,2.00E-06,0.005015408,-0.005474353,0.000608399,-0.002391966,0.004098468,-0.000790348,0.005244668,-0.000354414,0.002879557,7.83E-05,-0.003776255,-0.004054491,0.003864169,0.007495649,-0.009124637,-0.005281553,-0.000436731,-0.002443118,-0.002145309,0.001620952,0.028284708,0.002062551,-0.011781187,-0.02002735
TLC 036,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,2.7652,2.675940361,-0.000218025,-0.001301138,-0.001713805,0.001809756,-0.001437277,-0.001004898,-0.000558173,0.001903644,0.002968785,-6.58E-05,0.003248283,0.001939572,-0.014754997,-0.00470315,7.05E-05,0.002466523,0.001368754,-0.002492515,0.002570271,-0.005367695,-0.01062854,0.002504661,-0.008483495,-0.003643162,0.001742888,0.005398912,-0.001069861,0.00663934,0.029000165,-0.00690903,-0.016306458,0.007545816
TLC 037,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.0995,2.840031713,-0.000344798,-0.00077979,-0.000661355,0.005487239,-0.000407692,-0.002598303,0.000431802,0.000372043,-0.001022946,-0.001064555,-0.00256194,-0.002321552,-0.004696724,-0.000342774,-0.00343701,0.000732255,0.016112385,0.001948668,-0.007647327,-0.006830569,0.01114383,0.000417757,0.000199755,-0.004905292,0.008426907,0.005728926,-0.011158099,0.006828856,0.0239175,0.002816322,-0.000790878,-0.005051828
TLC 038,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,2.949,2.783564693,-0.001178461,-0.002065337,-0.000682728,2.35E-05,-0.000128463,0.000121024,0.00363182,0.000274841,-0.001585884,-0.002449799,-0.000660994,-6.69E-05,-3.15E-05,0.002123653,-0.00159109,0.000665034,0.009161929,0.000693441,0.007658173,-0.00274552,0.005835905,0.001729132,-0.007994996,-0.003312366,-0.000881569,0.003585898,0.008674442,-0.000687896,0.015457457,-0.001257349,0.002722874,-0.017363461
TLC 039,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.1266,2.915371085,0.000275339,0.000763556,0.000322125,0.001789624,0.00035571,-0.001493485,-0.001517823,-0.00255246,0.000602684,0.002697914,0.000990276,-0.000726878,-0.001632415,-0.002096607,-0.004553313,0.002063937,0.005117475,-0.000139086,-0.005675436,-0.002858776,0.006378491,0.004727205,0.00542856,-0.00253918,0.005919285,0.001500014,-0.003943271,0.00176371,0.013872945,0.000140008,-0.00169882,-0.012930829
TLC 040,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.2706,3.039488004,0.000777299,-0.00358711,-0.000882914,0.001042075,-0.001077783,-0.001607363,0.002640599,0.000153965,-0.004714635,-0.002184454,0.000602846,0.003253651,-0.00636937,0.000936541,0.007275263,0.002345889,0.003297357,-0.000706552,-0.00493265,-0.003702686,0.005438132,0.00480004,-0.002629026,-0.000192303,0.001488658,-0.00237603,0.002936826,0.001771505,0.015869478,0.000716303,-0.008636318,-0.006029757
TLC 041,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.0708,2.878800418,-9.73E-05,-0.00236714,0.001550908,-0.000462615,-0.001567397,-0.000637301,0.002524414,-0.000370679,0.005790581,-0.000748817,-0.004188262,0.008493546,0.000823918,-0.000325318,-0.005075529,2.21E-05,-0.012932552,0.003517961,0.002644787,-0.005811128,-0.020988604,-0.000470647,-0.008671488,-0.003353326,-0.010148046,0.001811641,0.028591348,0.001626507,0.011345948,0.003900172,-0.001431292,-0.000333503
TLC 043,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.1514,2.919727443,0.000478658,0.002489312,-0.000965268,-0.002194029,-0.000650101,-1.70E-05,-0.003728451,0.000273558,0.001160222,0.00240464,-0.000497952,-0.000186258,0.004609669,0.000522216,-0.005920388,-0.001278545,0.012798329,-0.002290474,-0.001969204,-0.004257138,0.001795174,-0.00214969,-0.002770486,-0.00313602,0.010584331,0.008424115,-0.009933866,0.001270861,0.001713149,0.003303453,-0.014990099,-0.000976837
TLC 044,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.0644,2.806383514,-0.000161,-0.001970675,0.000627502,0.000813363,0.001324298,0.000653565,0.00052158,0.004660569,-0.001998381,-0.00341455,-0.001601754,0.00259527,0.002863773,-0.002984551,0.000330925,0.001253708,-0.012806781,-0.000135672,0.006253294,0.000630174,0.005797177,0.001052305,0.011381373,-0.003612452,0.006499507,-0.003024394,-0.005019465,0.002684917,-0.00271387,0.010752795,-0.007872953,0.001045801
TLC 046,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.1791,2.982192766,-0.001680883,-0.000895929,0.002672085,0.001171716,0.000144337,0.004780526,0.002432981,0.001653176,-0.00070472,-0.001419017,-0.001338647,0.001526417,-0.008859697,0.002788886,-0.003251144,0.000622066,-0.001106495,-0.00232212,0.011183446,-0.000824645,0.007863342,-0.001331717,-0.003697924,0.001705273,-0.004938845,-0.003086833,0.022623685,-0.00413238,0.007447096,-0.001083084,-0.00152156,-0.017258975
TLC 047,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.0887,2.860881184,0.000647242,-0.000559087,-0.000355466,-0.000908162,0.000806033,0.000385228,0.005453597,0.000355498,-0.004184074,-0.002224142,0.005644696,0.004492878,-0.014712546,0.000673713,0.001120259,0.006526245,-0.02078392,0.002417317,-0.010906647,0.00359484,-0.006368767,0.001890487,0.009289156,0.000182316,-0.006792948,0.000604398,0.021688541,0.002256103,0.020430244,0.006355471,-0.007543307,-0.017611129
TLC 048,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,2.9311,2.705496794,-0.000927287,0.000116979,-0.002375895,-0.003958315,0.001296772,-0.003229042,0.003024957,-0.000722736,3.11E-05,-0.002657963,0.003398543,-0.000669203,-0.000418483,-0.00264992,0.002718278,0.003451637,0.012021443,-0.002885818,0.000672564,0.000529836,0.005260597,0.00241623,0.005898172,0.001289713,0.016511991,-0.002173773,-0.015439804,-0.00029524,-0.011004274,-0.000739583,-0.004193594,0.00420081
TLC 049,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.2156,2.992359112,-0.00135089,0.001522488,-0.001264761,0.00310333,-0.00013729,0.000650292,0.002870776,0.004026841,-0.003712415,-0.000889099,0.003085402,-0.001607874,0.000558722,-0.001394561,0.001463201,0.002656086,0.01492195,0.001911808,-0.001636494,-0.002686513,0.005144615,-0.001032195,-0.007467171,0.000735956,0.005806896,0.001084644,-0.006274504,0.005090622,-0.009510795,0.003069643,-0.006059545,-0.006477459
TLC 050,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.2847,3.003350607,0.00126059,-0.00246058,-0.001170217,0.000486203,0.001161148,-0.001596566,0.00246518,-0.002548576,-0.001446151,-0.000225614,-0.003302748,-8.70E-05,-0.00274758,-0.000450703,0.005016411,-0.000412981,0.003185292,0.0017649,0.002311878,-0.000432967,-0.002575323,0.00323151,-0.017577859,-0.000147474,0.011429708,0.00050926,0.005605717,0.003841078,0.006094361,0.003340813,-0.007694604,-0.017754414
TLC 052,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.2666,3.080593475,-0.000113014,-0.002412132,0.000627325,-0.000202184,-0.00177625,-0.003400243,0.003952132,-0.003211722,0.000294412,0.002364346,-0.006675221,4.52E-05,0.003683994,-0.000103559,0.001070436,0.000692244,0.013215637,0.003263493,0.02654774,0.000289525,0.001609307,0.000761238,-0.009894594,0.003202203,0.002185267,-0.008151348,-0.001256635,-0.006769037,0.009451711,-0.004260829,0.004935807,-0.037713285
TLC 053,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,2.92,2.704954125,-0.001782824,-0.003145522,-0.000953863,0.002062605,0.001686558,0.000152783,0.002790393,0.00538369,-0.00519383,-0.000501525,0.000568646,0.001422895,-9.69E-06,-0.000193479,0.003754135,0.000943066,0.017628335,0.001005032,-0.009484332,0.002861251,-0.000784621,-0.003269221,-0.004937395,-0.000272403,0.005026146,-0.005920491,0.001167472,0.004285542,0.026943879,0.004855172,-0.002105218,-0.000590691
TLC 055,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.2117,2.970246317,-0.00024105,0.00059015,0.001790837,0.000361308,0.000625313,-0.003617979,0.001027596,-0.001336147,0.00286287,-0.001589393,-0.006967671,-0.002921161,0.016273865,-0.00419526,0.002957215,-0.004538018,0.015628335,0.001713795,0.005458941,-0.002034536,0.004528079,0.00036335,-0.006167863,0.002973432,0.008035133,-0.007256331,0.010091212,-0.00290536,0.002113748,0.000234156,-0.00996149,-0.006226567
TLC 057,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.1243,2.902967294,0.00053398,0.00303011,-0.002608524,-0.001172627,0.000508055,-0.00106699,0.001019,-0.002400334,0.000859343,-0.002620681,0.000137331,-0.002229683,-0.003240446,0.002187577,0.001126864,-0.000270841,0.004376063,0.001495384,-0.005035918,-0.002721601,-0.003684435,0.000274165,0.000499674,0.002171934,0.001948843,0.002182825,0.008514269,0.00297706,0.011890014,0.000441997,-0.012427014,0.002265191
TLC 058,Cerrado,-10.7,TLC,Cerrado_CC,16-Jan,Wet,3.3289,2.79660839,-9.75E-05,-0.001063559,0.000893655,-0.001588024,0.000820715,-0.00080958,-0.000165636,0.002014611,-0.000721895,-0.000731547,0.00320911,0.007093283,-0.038637934,-0.004947446,0.00965141,0.005305795,-0.02045988,0.001205832,-0.001982584,0.008875318,-0.012039709,-0.014638561,-0.024466688,0.003289424,0.014219445,0.008365971,-0.02518952,-0.003419384,0.018665065,0.019877418,-0.024577959,0.050652846
TLC 070,Cerrado,-10.7,TLC,Cerrado_CC,16-Mar,Wet,3.0691,2.829781372,0.003233915,-0.001412564,-0.001369398,-0.001802416,-0.001363766,-0.002310808,-0.002675534,-0.004590433,0.007268249,-0.000111987,0.00231549,-0.001595185,0.005323032,-0.000189611,-0.00270916,0.000181197,0.005875906,-0.002165612,-0.005780121,-0.002948317,-0.00398442,-0.001041807,-0.00382653,0.004413021,0.00880762,0.000649971,-0.005339642,0.0002604,0.003225192,0.014874918,-0.008087835,0.011551507
TLC 071,Cerrado,-10.7,TLC,Cerrado_CC,16-Mar,Wet,2.6372,2.4339648,3.55E-05,-3.34E-05,-0.003217716,0.000740028,0.000945314,-0.001910979,-0.001099862,-0.000755097,-0.002400374,0.002223921,0.001262133,-0.000650856,0.003712597,0.000426666,-0.006018595,0.005285282,0.004797131,0.00032839,-0.005385264,-0.00388389,0.011740339,0.003562857,0.023930155,0.003087694,0.008647888,0.001982496,-0.00858064,-0.002399454,0.033685328,0.007406669,-0.008647961,0.014589584
TLC 073,Cerrado,-10.7,TLC,Cerrado_CC,16-Mar,Wet,3.018,2.757232093,0.000400558,-0.003944849,-0.001801647,-0.001328102,0.000899266,-0.000105536,0.004061602,0.002253984,0.000973947,0.000926128,-0.002562046,0.001169672,0.003922319,-0.006927141,0.000201125,0.003437519,0.007374421,-0.001786219,0.008158828,-0.003422138,-0.001049399,-0.001446508,-0.005315023,0.002982339,0.013827534,0.006003188,-0.012996638,-0.000907613,0.002636543,-0.00340278,-0.008908285,-0.006565197
TLC 074,Cerrado,-10.7,TLC,Cerrado_CC,16-Mar,Wet,3.093,2.892873655,-0.000512337,-0.002046737,-6.71E-05,0.003125984,0.000426969,0.000868429,0.003807256,0.001281328,0.000231842,-0.003066874,0.00462253,0.005968266,-0.014301802,-0.002866618,0.00528336,0.0012782,-0.005176455,0.000343532,-0.001659907,-0.002094395,-0.000779362,0.00187965,-0.001470873,-0.001485566,-0.011969915,-0.001841887,0.015372365,-0.00039436,0.002846532,-0.001634335,-0.002941932,-0.017781925
TLC 075,Cerrado,-10.7,TLC,Cerrado_CC,16-Mar,Wet,3.0479,2.799627794,0.002396178,0.001362291,-0.002322679,0.002098054,0.00228018,0.000175894,0.001078571,-0.003346542,6.65E-06,-0.003953804,0.007620176,-0.000334174,-0.011496557,0.002632301,0.008828127,0.000409425,0.010321943,0.001583339,-0.008893112,0.001599657,-0.002673527,0.000802499,0.007668008,-0.000379817,0.002462622,-0.000755699,-0.007452698,-0.000388991,0.013882052,-0.001504846,-0.017130672,-0.008435306
TLC 076,Cerrado,-10.7,TLC,Cerrado_CC,16-Mar,Wet,3.0098,2.754664422,0.000544155,0.000577244,-4.92E-05,0.000533414,0.002301184,0.000104933,0.000370406,-0.002029902,-0.003489162,0.000835221,-0.002247534,0.00133368,0.00096909,-3.53E-05,-0.00361697,-0.00235595,0.002515893,-0.000646674,0.001443152,-0.002684999,0.004203975,0.002674994,0.00035705,-0.00232372,0.011095626,-0.001414252,0.007606937,0.002134178,0.002515067,0.003426019,0.002890767,-0.003875055
TLC 077,Cerrado,-10.7,TLC,Cerrado_CC,16-Mar,Wet,2.9512,2.802372828,0.00062783,0.001407038,0.001273677,-0.001307245,-0.002193988,-0.000793768,0.003349371,-0.000838367,0.00095855,-0.003972476,-0.003880582,0.001613051,0.011594513,0.001575011,-0.004893163,0.002080006,-0.009309955,-0.002484528,0.015889339,0.001290872,0.004969603,0.000368339,0.005442489,-0.000678512,0.002565252,-0.002109672,0.001217003,0.001680797,-0.006473416,0.004702499,0.00409669,-0.018636235
TLC 078,Cerrado,-10.7,TLC,Cerrado_CC,16-Mar,Wet,3.0767,2.833221142,0.002140237,0.002690171,-0.001327759,0.000624712,-0.000837824,-0.002195392,-0.003075336,-0.003219,-0.003948583,0.00386115,0.000856549,0.001494084,0.001849716,-0.001029393,0.003494041,0.000723644,0.001187489,0.005788397,-0.001542827,0.001591297,0.010116161,0.003366015,0.001095391,0.000993175,0.008123196,-0.006958895,-0.010242676,-0.001543633,0.031196888,-0.000500247,-0.005108015,0.005449466
TLC 079,Cerrado,-10.7,TLC,Cerrado_CC,16-Mar,Wet,3.2936,3.08384472,-0.000539014,0.001941856,0.000376954,0.001037452,-0.002079712,0.000627386,-0.004666883,-0.003148659,-0.00180812,0.002794993,-0.001085905,0.002848381,0.008413584,-0.004383215,0.001822615,-0.001709945,-0.005552659,0.000437895,0.00837052,-0.002493487,0.002292885,0.004562428,-0.005645015,-0.000811524,0.009911083,-0.003251482,-0.001343182,-0.001462929,-0.005372639,0.001413454,-0.004459775,-0.017295122
TLC 080,Cerrado,-10.7,TLC,Cerrado_CC,16-Mar,Wet,3.0055,2.763939668,-0.000927444,0.000505961,-0.001491798,-0.000482342,-0.000776207,2.12E-05,0.001414758,-0.00182785,0.003057779,-0.004475014,0.001982928,0.000317405,-0.004581448,0.000731519,0.008852592,0.000342021,-0.005271108,4.74E-05,-0.00195764,-0.003487541,0.012895846,-0.001588255,0.010974414,0.000528926,0.003849143,0.00018846,0.001278363,-0.001872327,0.008711349,-0.000501416,-0.002614647,-0.010654964
TLC 081,Cerrado,-10.7,TLC,Cerrado_CC,16-Mar,Wet,3.0772,2.888132543,-0.001699833,0.000844913,-0.000555324,0.002257148,7.14E-05,0.001703456,0.000566265,-0.001324461,-0.003385195,-0.00034706,0.007029661,0.006376173,-0.009405177,-0.000153795,0.005033535,-0.00093012,0.001903451,0.002091866,-0.003932818,-0.00044035,0.000461433,0.002184194,0.000460051,-0.001196434,-0.002226012,-0.004472741,-0.000818188,-0.001999735,0.002407938,-0.004233071,0.004009051,-0.029234617
